dataset_id,symbol,timeframe,model_id,outcome,horizon_bars,candidate_origins,scored,pending_outcome,model_unavailable,coverage,mean_absolute_error,median_absolute_error,root_mean_squared_error,mean_signed_error,interval_90_supported,interval_90_empirical_coverage,interval_90_mean_width,decision_eligible,interpretation
gld_1d,GLD,1D,gaussian_hmm_2state,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01366962446,0.008245875202,0.02307096089,-0.008319796959,61,0.9016393443,0.04614917382,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,forward_return,1,62,62,0,0,1,0.01003722512,0.007911049849,0.01265726739,0.0001238696185,62,0.8387096774,0.03283086363,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,forward_return,5,62,61,1,0,0.9838709677,0.02052112603,0.01678911493,0.02770881625,-0.001343698643,61,0.868852459,0.07079235279,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,forward_return,20,62,61,1,0,0.9838709677,0.0382488725,0.03096356079,0.04896059966,-0.003954702844,61,0.8360655738,0.1424171488,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007596305402,0.005389203614,0.01010050865,0.0008513191753,62,0.8225806452,0.02825879736,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01178517017,0.01115315194,0.01557358755,0.001594365582,61,0.8360655738,0.04493507349,False,retrospective_development_diagnostic
gld_1d,GLD,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02047094672,0.01587407793,0.02734148555,0.002604626736,61,0.868852459,0.08130054097,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_realized_variation,1,62,62,0,0,1,0.005898130614,0.003671294263,0.008355293137,-0.003406551054,62,0.8548387097,0.01967515761,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_realized_variation,5,62,61,1,0,0.9838709677,0.008410480926,0.005717079741,0.01237188606,-0.003948104036,61,0.9016393443,0.02902142175,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01423858342,0.007048413971,0.02402131346,-0.008686860448,61,0.868852459,0.04723256146,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_return,1,62,62,0,0,1,0.01004797301,0.008090181547,0.01264677866,0.0001006245622,62,0.8548387097,0.032798408,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_return,5,62,61,1,0,0.9838709677,0.02047425987,0.01652035451,0.02770131295,-0.001363132237,61,0.868852459,0.07058746544,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,forward_return,20,62,61,1,0,0.9838709677,0.03836345083,0.030818826,0.04903798919,-0.004007100856,61,0.8360655738,0.1423946426,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007631425525,0.00547878312,0.01012651787,0.000906238876,62,0.8387096774,0.0279914336,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01201499218,0.01002720317,0.01590180068,0.001805084472,61,0.8360655738,0.04398726666,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02080362532,0.01719577652,0.0277637248,0.002880332653,61,0.8524590164,0.08057097668,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_realized_variation,1,62,62,0,0,1,0.005691065053,0.003889675926,0.007982047585,-0.003204206192,62,0.8225806452,0.01938989787,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_realized_variation,5,62,61,1,0,0.9838709677,0.007896200225,0.005217004241,0.01166361751,-0.003171880844,61,0.9016393443,0.0280991929,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01359444326,0.007567663417,0.02260240838,-0.007597769659,61,0.8524590164,0.04410770045,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_return,1,62,62,0,0,1,0.01008093738,0.008556142749,0.01263234649,0.0001925503722,62,0.8387096774,0.03284863346,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_return,5,62,61,1,0,0.9838709677,0.02084853495,0.01656728349,0.02749640542,-0.001286437072,61,0.868852459,0.07208545763,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,forward_return,20,62,61,1,0,0.9838709677,0.03789225301,0.03237736568,0.0483955169,-0.004026685231,61,0.8196721311,0.1425814008,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007448922862,0.005818248706,0.009893485535,0.001030620018,62,0.8548387097,0.02831846968,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01176273353,0.009398864367,0.01496880521,0.002060522087,61,0.8852459016,0.04435266941,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02071651515,0.01688109001,0.0279509422,0.003368564945,61,0.868852459,0.08372361433,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_realized_variation,1,62,62,0,0,1,0.005640467259,0.003432952153,0.008041298497,-0.003263460832,62,0.8225806452,0.01945797528,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_realized_variation,5,62,61,1,0,0.9838709677,0.008065238375,0.006172521861,0.01193861496,-0.003381313018,61,0.8852459016,0.02811447441,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01371674454,0.00762734472,0.02267433172,-0.007826480162,61,0.8032786885,0.04412444744,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_return,1,62,62,0,0,1,0.01016751187,0.008391843892,0.01271835274,2.257433479e-06,62,0.8387096774,0.03303448956,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_return,5,62,61,1,0,0.9838709677,0.02133871987,0.01634744818,0.02841398957,-0.002200748375,61,0.8360655738,0.0729818512,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,forward_return,20,62,61,1,0,0.9838709677,0.04051853338,0.03025379365,0.05061938358,-0.007101434324,61,0.8032786885,0.142646778,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007565078178,0.005211839224,0.009928138108,0.001006692611,62,0.8548387097,0.02851165733,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01219046226,0.01056398542,0.01567466728,0.001614233738,61,0.8360655738,0.04534131988,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_ohlcv_carrier,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02138142567,0.01955739204,0.02819387891,0.002261313182,61,0.9016393443,0.08596137353,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_realized_variation,1,62,62,0,0,1,0.005722905112,0.004036617613,0.007972831522,-0.003185714694,62,0.8225806452,0.01960705103,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_realized_variation,5,62,61,1,0,0.9838709677,0.007927136551,0.005864299109,0.01178849053,-0.003404378999,61,0.8852459016,0.02850904153,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01412082648,0.008106385517,0.02315780763,-0.008013945683,61,0.8196721311,0.04574302826,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_return,1,62,62,0,0,1,0.01020322224,0.008144169736,0.01272873487,0.000139485971,62,0.8225806452,0.03276232271,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_return,5,62,61,1,0,0.9838709677,0.02072497915,0.01810260511,0.02754228326,-0.001335648955,61,0.8524590164,0.07301148673,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,forward_return,20,62,61,1,0,0.9838709677,0.03952492735,0.02968843891,0.04953069092,-0.005723230594,61,0.7868852459,0.1418540789,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007547092257,0.005489268625,0.009810079501,0.0008632582073,62,0.8548387097,0.02806122761,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01143112995,0.009644588514,0.01464137361,0.001549349601,61,0.9344262295,0.04473532786,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_minus_pressure_state,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02015943548,0.01782936824,0.02755949365,0.00251275205,61,0.9016393443,0.08504612336,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_realized_variation,1,62,62,0,0,1,0.005666746451,0.003933889549,0.007957486184,-0.003207187933,62,0.8225806452,0.01961241727,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_realized_variation,5,62,61,1,0,0.9838709677,0.008029629118,0.00536797819,0.01177205494,-0.003255204606,61,0.868852459,0.02824874881,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01386925785,0.008205762882,0.02262211618,-0.007882031082,61,0.8196721311,0.04484776652,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_return,1,62,62,0,0,1,0.01024639472,0.008165727395,0.01274679291,0.0001238782212,62,0.8225806452,0.03295873273,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_return,5,62,61,1,0,0.9838709677,0.02151170651,0.01838353302,0.02814325237,-0.001694998956,61,0.8524590164,0.07383414008,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,forward_return,20,62,61,1,0,0.9838709677,0.04027861727,0.0296380552,0.05023552429,-0.006236046096,61,0.7868852459,0.1434573561,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007540891052,0.005701819336,0.009794915727,0.001026553577,62,0.8548387097,0.02844579249,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01176324111,0.009753923822,0.01491407854,0.001901059661,61,0.9344262295,0.04519597191,False,retrospective_development_diagnostic
gld_1d,GLD,1D,market_field_raw_ridge,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02106854653,0.01706289822,0.02846150731,0.003016551503,61,0.8852459016,0.0869937936,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_realized_variation,1,62,62,0,0,1,0.005898130614,0.003671294263,0.008355293137,-0.003406551054,62,0.8548387097,0.01967515761,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_realized_variation,5,62,61,1,0,0.9838709677,0.008410480926,0.005717079741,0.01237188606,-0.003948104036,61,0.9016393443,0.02902142175,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01423858342,0.007048413971,0.02402131346,-0.008686860448,61,0.868852459,0.04723256146,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_return,1,62,62,0,0,1,0.01004797301,0.008090181547,0.01264677866,0.0001006245622,62,0.8548387097,0.032798408,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_return,5,62,61,1,0,0.9838709677,0.02047425987,0.01652035451,0.02770131295,-0.001363132237,61,0.868852459,0.07058746544,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,forward_return,20,62,61,1,0,0.9838709677,0.03836345083,0.030818826,0.04903798919,-0.004007100856,61,0.8360655738,0.1423946426,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007631425525,0.00547878312,0.01012651787,0.000906238876,62,0.8387096774,0.0279914336,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01201499218,0.01002720317,0.01590180068,0.001805084472,61,0.8360655738,0.04398726666,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_fit_mean,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02080362532,0.01719577652,0.0277637248,0.002880332653,61,0.8524590164,0.08057097668,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_realized_variation,1,62,62,0,0,1,0.01008856255,0.007767864808,0.01266099347,-0.01008856255,62,0.8548387097,0.032868375,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_realized_variation,5,62,61,1,0,0.9838709677,0.02223603821,0.0199268007,0.0251614741,-0.02223603821,61,0.8524590164,0.06329552173,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_realized_variation,20,62,61,1,0,0.9838709677,0.04747481015,0.04230594037,0.05252633227,-0.04747481015,61,0.8196721311,0.1186347245,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_return,1,62,62,0,0,1,0.01008270165,0.007766575713,0.0126421103,-0.0003773474686,62,0.8548387097,0.03295363105,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_return,5,62,61,1,0,0.9838709677,0.02033751593,0.01856711382,0.02784978933,-0.003760325126,61,0.868852459,0.07074671218,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,forward_return,20,62,61,1,0,0.9838709677,0.03908587604,0.02837942566,0.05027146046,-0.01383513801,61,0.8360655738,0.1462803795,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.008496178505,0.007397894909,0.01136229024,0.00524997631,62,0.8870967742,0.03186374586,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01611349569,0.01194328588,0.02157276161,0.01467949621,61,0.8360655738,0.06427641717,False,retrospective_development_diagnostic
gld_1d,GLD,1D,naive_zero,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.03054232249,0.02600230105,0.04046158103,0.02957956818,61,0.8360655738,0.1294213224,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_realized_variation,1,62,62,0,0,1,0.005694253238,0.003515963638,0.008151815998,-0.003231391912,62,0.8225806452,0.01955130493,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_realized_variation,5,62,61,1,0,0.9838709677,0.00832314335,0.006643060366,0.01216084227,-0.003592140015,61,0.9016393443,0.02872679058,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01418621743,0.008519869905,0.02339805514,-0.008247542414,61,0.8360655738,0.04599709267,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_return,1,62,62,0,0,1,0.01015071912,0.008278700467,0.01269229872,0.0001637747159,62,0.8387096774,0.03278649312,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_return,5,62,61,1,0,0.9838709677,0.02034591184,0.01734070697,0.02734058116,-0.0009417314386,61,0.8852459016,0.07082395532,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,forward_return,20,62,61,1,0,0.9838709677,0.03774491915,0.02971730043,0.04886737051,-0.004451210871,61,0.8360655738,0.142057084,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.007371083792,0.005052998608,0.009982540411,0.0006981116905,62,0.8548387097,0.02826862041,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01217967686,0.009637314515,0.01575166593,0.001874915858,61,0.8360655738,0.04438903398,False,retrospective_development_diagnostic
gld_1d,GLD,1D,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.02091535198,0.01649307792,0.02810816036,0.004140854687,61,0.8524590164,0.08251220405,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_realized_variation,1,62,62,0,0,1,0.00650735485,0.005980969208,0.007913937892,0.0004641349975,62,0.935483871,0.02766155765,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_realized_variation,5,62,61,1,0,0.9838709677,0.01134176359,0.01008240482,0.01440313835,0.002921133115,61,0.9016393443,0.04385609534,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01529470548,0.01374372016,0.01819722657,0.006546867149,61,0.9344262295,0.06580877188,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_return,1,62,62,0,0,1,0.01140534455,0.009856968089,0.01392650064,0.00139871302,62,0.8709677419,0.04495047346,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_return,5,62,61,1,0,0.9838709677,0.02316514761,0.01988379991,0.0282388425,-0.003781249588,61,0.9180327869,0.102436742,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,forward_return,20,62,61,1,0,0.9838709677,0.05558746855,0.05024127603,0.06585004393,-0.002187500937,61,0.8196721311,0.1875658879,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.009016779714,0.00618050206,0.01216836946,0.0005116998323,62,0.8387096774,0.03434951274,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01462776151,0.01418361882,0.01864244217,-0.0005945967218,61,0.9016393443,0.06433725144,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,causal_change_point_ridge,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.03221240918,0.02917524493,0.03821298026,-0.005930917598,61,0.8852459016,0.1163944287,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_realized_variation,1,62,62,0,0,1,0.007054911423,0.006447543861,0.008289347224,0.001658130481,62,0.9193548387,0.02740083402,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_realized_variation,5,62,61,1,0,0.9838709677,0.01004651857,0.008315518126,0.01376260939,0.005551090361,61,0.9016393443,0.04348364532,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_realized_variation,20,62,61,1,0,0.9838709677,0.0145816675,0.01191375445,0.0178362102,0.00909062449,61,0.9016393443,0.06326460004,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_return,1,62,62,0,0,1,0.01139256393,0.01061191489,0.01391286806,0.001289651874,62,0.9032258065,0.04489677485,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_return,5,62,61,1,0,0.9838709677,0.02282440054,0.01995210133,0.02753005796,-0.00397014192,61,0.9344262295,0.1016099211,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,forward_return,20,62,61,1,0,0.9838709677,0.05403244294,0.05663086265,0.06410712564,-0.0004690352114,61,0.8524590164,0.1884339804,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.009316094959,0.006043938864,0.01212774622,-4.742481684e-05,62,0.8387096774,0.03422352485,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01413107992,0.01166449897,0.01799263959,-0.001775574837,61,0.9344262295,0.06321427611,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,ema_12_24_ridge,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.03255817992,0.02902760287,0.03822831428,-0.007550486756,61,0.8852459016,0.119778664,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_realized_variation,1,62,62,0,0,1,0.006368483607,0.005592312529,0.007810877108,0.0001978777113,62,0.9516129032,0.02834041127,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_realized_variation,5,62,61,1,0,0.9838709677,0.009131615322,0.006909929064,0.01269700971,0.001989236586,61,0.9344262295,0.04427604577,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01351593424,0.01222303071,0.01727008709,0.004128835471,61,0.9180327869,0.06824723667,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_return,1,62,62,0,0,1,0.01146312354,0.01052594416,0.01398070068,0.00140637682,62,0.8870967742,0.04503525486,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_return,5,62,61,1,0,0.9838709677,0.02280233994,0.01972152813,0.02746712212,-0.00364340516,61,0.9180327869,0.1011314986,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,forward_return,20,62,61,1,0,0.9838709677,0.05412164648,0.05808556118,0.06386415261,-0.0005611227933,61,0.868852459,0.1870795805,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.008866195504,0.006494351001,0.01170781776,0.0006535486351,62,0.8548387097,0.03450320556,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01367354358,0.01118382059,0.01729207867,-0.0003647187723,61,0.9016393443,0.0633086543,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,gaussian_hmm_2state,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.03219843491,0.03026020512,0.03730021015,-0.004356122575,61,0.9016393443,0.1186121365,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_realized_variation,1,62,62,0,0,1,0.00673047609,0.007100989969,0.008023161727,0.0003266444183,62,0.9032258065,0.02465608263,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_realized_variation,5,62,61,1,0,0.9838709677,0.009540572781,0.008396505789,0.01363859895,0.002262953295,61,0.8852459016,0.03725393716,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01428931056,0.01148549208,0.01749742806,0.004501501705,61,0.8524590164,0.05229029151,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_return,1,62,62,0,0,1,0.01141657227,0.01045482066,0.01394546713,0.00140104626,62,0.8709677419,0.04490698879,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_return,5,62,61,1,0,0.9838709677,0.02265920315,0.01966925846,0.02734997653,-0.0035977867,61,0.9180327869,0.101155389,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,forward_return,20,62,61,1,0,0.9838709677,0.05421545708,0.05556942833,0.06421113829,-0.0001254534486,61,0.8360655738,0.1868709786,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.009300763276,0.006796051643,0.01226409342,0.000584300955,62,0.8548387097,0.03405079752,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01456400585,0.01218034801,0.01827815337,-0.0004206212278,61,0.8524590164,0.06194232562,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_dictionary,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.0327029639,0.03190304203,0.03792316964,-0.004383994001,61,0.9180327869,0.1139205239,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_realized_variation,1,62,62,0,0,1,0.00686519976,0.006886427375,0.008102751052,0.0007539038788,62,0.9516129032,0.02886237301,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_realized_variation,5,62,61,1,0,0.9838709677,0.01142033212,0.009657582631,0.01485421131,0.003675278902,61,0.9016393443,0.04745826492,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_realized_variation,20,62,61,1,0,0.9838709677,0.01723975279,0.01518356366,0.02101889359,0.00871289249,61,0.868852459,0.07246467185,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_return,1,62,62,0,0,1,0.01166915003,0.01018748958,0.01414188893,0.0007197266681,62,0.9193548387,0.0459113176,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_return,5,62,61,1,0,0.9838709677,0.0226445655,0.01747106981,0.02857057714,-0.006146429305,61,0.9344262295,0.1047492794,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,forward_return,20,62,61,1,0,0.9838709677,0.05595175077,0.05242025516,0.06838221884,-0.007037198312,61,0.8360655738,0.2069071794,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,1,62,62,0,0,1,0.008791874634,0.006048747719,0.0117208219,0.0006129293001,62,0.8387096774,0.03437221182,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,5,62,61,1,0,0.9838709677,0.01381920188,0.01108225539,0.01786489718,-0.0005908228391,61,0.9180327869,0.06475051401,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_field_transform,pressure_aligned_maximum_adverse_excursion,20,62,61,1,0,0.9838709677,0.03272098352,0.02924627783,0.0386472287,-0.007747859866,61,0.868852459,0.1181504527,False,retrospective_development_diagnostic
iwm_1d,IWM,1D,market_field_minus_ohlcv_carrier,forward_realized_variation,1,62,62,0,0,1,0.006895001519,0.006436696262,0.008153842102,0.001024829423,62,0.9032258065,0.02769968224,False,retrospective_development_diagnostic
