trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
tlt_1d|naive_fit_mean|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.897837951e-05,-0.0001430520629,0.0001495716536,0.818,499,5,False,retrospective_development_diagnostic,0.9626052632,1,712,712
tlt_1d|naive_fit_mean|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0003243134372,-0.0007694608408,0.0001651848442,0.158,499,5,False,retrospective_development_diagnostic,0.5208148148,1,712,712
tlt_1d|naive_fit_mean|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-9.736950811e-05,-0.001772459144,0.001643433948,0.926,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,2.413762079e-05,-0.0001334056558,0.0002026585974,0.786,499,5,False,retrospective_development_diagnostic,0.9469360269,1,712,712
tlt_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0001141455971,-0.0003318779319,0.0001148546277,0.302,499,5,False,retrospective_development_diagnostic,0.7073157895,1,712,712
tlt_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,5.030124197e-05,-0.0006565113662,0.0007136566405,0.882,499,5,False,retrospective_development_diagnostic,0.985675,1,712,712
tlt_1d|naive_zero|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.003739972465,0.002620325978,0.004786011184,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
tlt_1d|naive_zero|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.01375371881,0.01034494974,0.01672098806,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
tlt_1d|naive_zero|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.02949830668,0.02330310469,0.03489210236,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
tlt_1d|naive_zero|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-9.21465464e-06,-0.0001994463078,0.0001405309964,0.906,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|naive_zero|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0002490768409,-0.0007308145636,0.0002710628314,0.324,499,5,False,retrospective_development_diagnostic,0.7276238245,1,712,712
tlt_1d|naive_zero|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.001513124005,-0.003217434134,0.0002131404576,0.084,499,5,False,retrospective_development_diagnostic,0.3738,1,712,712
tlt_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0003914139372,-0.0003892951031,0.001181832646,0.372,499,5,False,retrospective_development_diagnostic,0.7503229462,1,712,712
tlt_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.003922181232,0.001308354273,0.006092153853,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
tlt_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.01328959441,0.009130058956,0.0175602146,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|causal_change_point_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.0004476342187,-0.001811135137,0.0009640096201,0.564,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
uso_1d|causal_change_point_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.002274651844,-0.00544648094,0.001079116758,0.172,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
uso_1d|causal_change_point_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.005006962244,-0.01174435922,0.001451118106,0.158,499,5,False,retrospective_development_diagnostic,0.5208148148,1,712,712
uso_1d|causal_change_point_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0004398988272,-0.001497703846,0.0004132480533,0.404,499,5,False,retrospective_development_diagnostic,0.7795338753,1,712,712
uso_1d|causal_change_point_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.001547809964,-0.0008628224924,0.005049563453,0.312,499,5,False,retrospective_development_diagnostic,0.7188681672,1,712,712
uso_1d|causal_change_point_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-4.999326897e-05,-0.007351965057,0.007036922154,0.994,499,5,False,retrospective_development_diagnostic,0.9996158192,1,712,712
uso_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0001264139896,-0.0002993659148,0.0006096995849,0.58,499,5,False,retrospective_development_diagnostic,0.8712236287,1,712,712
uso_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.000829296627,-0.00237788263,0.0008525083698,0.356,499,5,False,retrospective_development_diagnostic,0.7433196481,1,712,712
uso_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.002412289219,-0.005987815714,0.0008386085996,0.172,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
uso_1d|ema_12_24_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001052332201,-0.002865948071,0.0005055109856,0.268,499,5,False,retrospective_development_diagnostic,0.6790604982,1,712,712
uso_1d|ema_12_24_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.0001105578294,-0.003605492048,0.003274106941,0.954,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
uso_1d|ema_12_24_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.003400495705,-0.002796466436,0.009577749983,0.28,499,5,False,retrospective_development_diagnostic,0.6898269896,1,712,712
uso_1d|ema_12_24_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0003761450406,-0.001301313272,0.000360957947,0.376,499,5,False,retrospective_development_diagnostic,0.7562485876,1,712,712
uso_1d|ema_12_24_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.002098459339,-0.006728003455,0.002440409922,0.384,499,5,False,retrospective_development_diagnostic,0.7613074792,1,712,712
uso_1d|ema_12_24_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.001091332268,-0.007553166023,0.005618308126,0.734,499,5,False,retrospective_development_diagnostic,0.9348980322,1,712,712
uso_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-2.895983202e-05,-0.0004158885879,0.0002839047437,0.862,499,5,False,retrospective_development_diagnostic,0.9772993631,1,712,712
uso_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,3.474818259e-05,-0.001099199433,0.0009882313177,0.954,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
uso_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.0008266194766,-0.002223691716,0.003842013859,0.544,499,5,False,retrospective_development_diagnostic,0.8663716814,1,712,712
uso_1d|gaussian_hmm_2state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001506682008,-0.002841271612,0.0002131110706,0.072,499,5,False,retrospective_development_diagnostic,0.3394966887,1,712,712
uso_1d|gaussian_hmm_2state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.009759132388,-0.01340843278,-0.005771267627,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|gaussian_hmm_2state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.01724936591,-0.02507929949,-0.01131226619,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|gaussian_hmm_2state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0004373171173,-0.001443161299,0.0003830099167,0.338,499,5,False,retrospective_development_diagnostic,0.738208589,1,712,712
uso_1d|gaussian_hmm_2state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.002168074216,-0.006669048378,0.002002946196,0.344,499,5,False,retrospective_development_diagnostic,0.7420240964,1,712,712
uso_1d|gaussian_hmm_2state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.002969919376,-0.008614442168,0.002680455443,0.362,499,5,False,retrospective_development_diagnostic,0.749255814,1,712,712
uso_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0001633142442,-0.0007243316616,0.0005038015347,0.618,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
uso_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001336001146,-0.003291112856,0.0004725621037,0.208,499,5,False,retrospective_development_diagnostic,0.5876825397,1,712,712
uso_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.001148825625,-0.005992500125,0.003177316856,0.66,499,5,False,retrospective_development_diagnostic,0.9142412451,1,712,712
uso_1d|market_field_dictionary|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001982761833,-0.003287567833,-0.0006009305578,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
uso_1d|market_field_dictionary|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.007214999469,-0.01087556171,-0.003579805422,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|market_field_dictionary|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.01094144899,-0.0184804365,-0.003904713845,0.01,499,5,False,retrospective_development_diagnostic,0.11125,1,712,712
uso_1d|market_field_dictionary|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0002919906425,-0.001123586275,0.0004049044782,0.47,499,5,False,retrospective_development_diagnostic,0.8339057072,1,712,712
uso_1d|market_field_dictionary|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.001209450977,-0.006485962168,0.003391375345,0.666,499,5,False,retrospective_development_diagnostic,0.9171992263,1,712,712
uso_1d|market_field_dictionary|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.001433037367,-0.007957086352,0.005576328129,0.674,499,5,False,retrospective_development_diagnostic,0.9175678776,1,712,712
uso_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0001901618335,-0.0004080989951,0.000886518783,0.57,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
uso_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.002413166782,-0.004236762795,-0.0007075224696,0.008,499,5,False,retrospective_development_diagnostic,0.09820689655,1,712,712
uso_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.004459711488,-0.009374200133,0.0008247639271,0.074,499,5,False,retrospective_development_diagnostic,0.3466315789,1,712,712
uso_1d|market_field_minus_field_transform|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001238376237,-0.002307086825,-0.0002574261692,0.026,499,5,False,retrospective_development_diagnostic,0.2056888889,1,712,712
uso_1d|market_field_minus_field_transform|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.003127882612,-0.005378039402,-0.0009889420631,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
uso_1d|market_field_minus_field_transform|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.002835368901,-0.007964543081,0.00239964022,0.28,499,5,False,retrospective_development_diagnostic,0.6898269896,1,712,712
uso_1d|market_field_minus_field_transform|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-4.20485924e-05,-0.0008244990964,0.0006408241572,0.908,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
uso_1d|market_field_minus_field_transform|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0009029292662,-0.003306147078,0.001928608736,0.542,499,5,False,retrospective_development_diagnostic,0.8663716814,1,712,712
uso_1d|market_field_minus_field_transform|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.001804416251,-0.00215572451,0.006634037284,0.444,499,5,False,retrospective_development_diagnostic,0.8137142857,1,712,712
uso_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0001215144759,-0.0003543827434,0.0005704194525,0.612,499,5,False,retrospective_development_diagnostic,0.89,1,712,712
uso_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001142028793,-0.003350818162,0.001246958338,0.356,499,5,False,retrospective_development_diagnostic,0.7433196481,1,712,712
uso_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.002442957699,-0.006310322394,0.001736310695,0.26,499,5,False,retrospective_development_diagnostic,0.6683032491,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001201352261,-0.002664283244,0.0001512875299,0.114,499,5,False,retrospective_development_diagnostic,0.4411304348,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.003633868225,-0.00736896997,0.0007287048906,0.086,499,5,False,retrospective_development_diagnostic,0.3756564417,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.007720014898,-0.01335777999,-0.002039699775,0.016,499,5,False,retrospective_development_diagnostic,0.1539459459,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.000217798863,-0.001272242641,0.0005839317845,0.672,499,5,False,retrospective_development_diagnostic,0.9175678776,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.00275688979,-0.005649221003,0.0004389699162,0.086,499,5,False,retrospective_development_diagnostic,0.3756564417,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.002902138819,-0.004556559048,0.01162905609,0.51,499,5,False,retrospective_development_diagnostic,0.8517990868,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0003650578212,-0.0012194439,0.0004802639345,0.43,499,5,False,retrospective_development_diagnostic,0.8099470899,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.002228427334,-0.004131564695,-0.0002760733753,0.036,499,5,False,retrospective_development_diagnostic,0.2488543689,1,712,712
uso_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.003269239576,-0.006953817604,0.001041181352,0.104,499,5,False,retrospective_development_diagnostic,0.4255632184,1,712,712
uso_1d|market_field_minus_pressure_state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.000185977692,-0.001680093501,0.001612274539,0.836,499,5,False,retrospective_development_diagnostic,0.9678569106,1,712,712
uso_1d|market_field_minus_pressure_state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.004582210329,-0.007233697913,-0.001917970975,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
uso_1d|market_field_minus_pressure_state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.003042920065,-0.009991440026,0.005806017165,0.45,499,5,False,retrospective_development_diagnostic,0.8152671756,1,712,712
uso_1d|market_field_minus_pressure_state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0002400282071,-0.0008654260788,0.0004359329502,0.458,499,5,False,retrospective_development_diagnostic,0.8255594937,1,712,712
uso_1d|market_field_minus_pressure_state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.002073862789,-0.004568666482,0.0009592128091,0.17,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
uso_1d|market_field_minus_pressure_state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.004714761497,-0.005841287434,0.01768591687,0.466,499,5,False,retrospective_development_diagnostic,0.8339057072,1,712,712
uso_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0001110048536,-0.001004389769,0.0008149221774,0.834,499,5,False,retrospective_development_diagnostic,0.9671140065,1,712,712
uso_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001917073089,-0.004350498614,0.0006591179027,0.152,499,5,False,retrospective_development_diagnostic,0.515352381,1,712,712
